,season,school_url,school_name,games_played,win_pct,ncaa_tournament,pace,eff_fg_pct,srs_off,srs_def,sos,team_ppg,opp_ppg,off_rating,def_rating,rank
1566,2015,https://www.sports-reference.com//cbb/schools/milwaukee/2015.html,Milwaukee,30,0.467,0,65.4,0.489,-2.91,-1.94,0.15,65.4,69.2,98.73,104.47,
1567,2015,https://www.sports-reference.com//cbb/schools/minnesota/2015.html,Minnesota,33,0.545,0,68.2,0.526,10.46,1.88,7.21,74.2,67.7,112.05,93.64,
1568,2015,https://www.sports-reference.com//cbb/schools/mississippi-state/2015.html,Mississippi State,32,0.406,0,64.1,0.472,-2.67,5.2,4.72,61.8,63.5,99.52,95.44,
1569,2015,https://www.sports-reference.com//cbb/schools/mississippi-valley-state/2015.html,Mississippi Valley State,32,0.188,0,71.0,0.427,-5.65,-18.29,-7.78,63.9,80.1,85.11,117.36,
1570,2015,https://www.sports-reference.com//cbb/schools/mississippi/2015.html,Mississippi,34,0.618,1,67.0,0.478,9.33,2.07,7.01,72.8,68.4,112.42,94.63,
1571,2015,https://www.sports-reference.com//cbb/schools/missouri-kansas-city/2015.html,Kansas City,33,0.424,0,64.9,0.468,-5.03,-2.98,-5.07,65.6,66.7,93.93,105.34,
1572,2015,https://www.sports-reference.com//cbb/schools/missouri-state/2015.html,Missouri State,31,0.355,0,61.1,0.455,-5.79,0.87,1.67,59.7,64.2,96.52,103.35,
1573,2015,https://www.sports-reference.com//cbb/schools/missouri/2015.html,Missouri,32,0.281,0,63.4,0.461,-2.52,3.65,9.26,60.5,67.9,101.23,99.29,
1574,2015,https://www.sports-reference.com//cbb/schools/monmouth/2015.html,Monmouth,33,0.545,0,64.1,0.479,-3.66,1.48,-2.91,64.7,63.9,97.22,99.34,
1575,2015,https://www.sports-reference.com//cbb/schools/montana-state/2015.html,Montana State,30,0.233,0,66.4,0.471,-6.86,-6.06,-3.5,63.9,71.7,91.03,109.07,
1576,2015,https://www.sports-reference.com//cbb/schools/montana/2015.html,Montana,33,0.606,0,63.2,0.54,-0.21,-1.54,-3.78,71.1,67.2,102.53,103.58,
1577,2015,https://www.sports-reference.com//cbb/schools/morehead-state/2015.html,Morehead State,34,0.5,0,67.0,0.499,-0.17,-0.49,-3.31,71.2,66.3,99.71,100.47,
1578,2015,https://www.sports-reference.com//cbb/schools/morgan-state/2015.html,Morgan State,31,0.226,0,65.6,0.402,-8.72,-7.47,-6.48,61.2,70.9,88.80,111.33,
1579,2015,https://www.sports-reference.com//cbb/schools/mount-st-marys/2015.html,Mount St. Mary's,30,0.5,0,63.1,0.472,-6.39,0.25,-4.4,63.1,64.8,94.23,102.27,
1580,2015,https://www.sports-reference.com//cbb/schools/murray-state/2015.html,Murray State,35,0.829,0,67.5,0.548,10.02,-2.89,-2.81,79.0,67.6,113.24,101.50,
1581,2015,https://www.sports-reference.com//cbb/schools/navy/2015.html,Navy,32,0.406,0,61.5,0.491,-8.49,0.62,-3.61,61.0,64.3,95.15,106.53,
1582,2015,https://www.sports-reference.com//cbb/schools/nebraska-omaha/2015.html,Omaha,29,0.414,0,73.4,0.497,7.41,-14.59,-5.14,76.8,77.8,99.12,108.56,
1583,2015,https://www.sports-reference.com//cbb/schools/nebraska/2015.html,Nebraska,31,0.419,0,63.8,0.462,-2.4,8.3,7.58,61.5,63.1,99.71,90.60,
1584,2015,https://www.sports-reference.com//cbb/schools/nevada-las-vegas/2015.html,Nevada-Las Vegas,33,0.545,0,65.1,0.51,3.36,2.05,3.38,68.2,64.4,105.71,96.37,
1585,2015,https://www.sports-reference.com//cbb/schools/nevada/2015.html,Nevada,31,0.29,0,63.8,0.414,-5.7,-0.32,1.08,60.5,66.5,94.59,102.90,
1586,2015,https://www.sports-reference.com//cbb/schools/new-hampshire/2015.html,New Hampshire,32,0.594,0,64.5,0.504,-3.52,-0.24,-6.29,67.1,61.7,96.72,101.23,
1587,2015,https://www.sports-reference.com//cbb/schools/new-mexico-state/2015.html,New Mexico State,34,0.676,1,62.9,0.509,0.55,3.16,-3.67,68.1,59.8,104.55,97.42,
1588,2015,https://www.sports-reference.com//cbb/schools/new-mexico/2015.html,New Mexico,31,0.484,0,61.9,0.479,-3.37,6.18,1.03,62.0,60.2,99.91,94.67,
1589,2015,https://www.sports-reference.com//cbb/schools/new-orleans/2015.html,New Orleans,29,0.379,0,70.0,0.477,-2.84,-9.02,-6.36,71.1,73.6,93.06,108.83,
1590,2015,https://www.sports-reference.com//cbb/schools/niagara/2015.html,Niagara,30,0.267,0,65.5,0.456,-3.67,-5.6,-1.8,64.3,71.8,95.73,108.49,
1591,2015,https://www.sports-reference.com//cbb/schools/nicholls-state/2015.html,Nicholls State,29,0.345,0,68.4,0.489,-9.22,-6.62,-5.3,65.0,73.0,85.31,106.88,
1592,2015,https://www.sports-reference.com//cbb/schools/njit/2015.html,NJIT,33,0.636,0,67.3,0.536,0.92,-4.12,-4.07,71.8,67.5,100.60,104.13,
1593,2015,https://www.sports-reference.com//cbb/schools/norfolk-state/2015.html,Norfolk State,34,0.588,0,65.4,0.525,-0.3,-4.36,-6.35,70.1,66.3,100.36,106.30,
1594,2015,https://www.sports-reference.com//cbb/schools/north-carolina-asheville/2015.html,North Carolina-Asheville,31,0.484,0,69.0,0.505,0.16,-7.35,-5.65,72.3,70.4,97.70,107.23,
1595,2015,https://www.sports-reference.com//cbb/schools/north-carolina-at/2015.html,North Carolina A&T,32,0.281,0,63.3,0.448,-11.64,-5.11,-8.02,58.9,66.0,87.80,111.57,
1596,2015,https://www.sports-reference.com//cbb/schools/north-carolina-central/2015.html,North Carolina Central,33,0.758,0,62.6,0.553,-6.05,6.71,-8.67,69.0,55.2,101.52,98.06,
1597,2015,https://www.sports-reference.com//cbb/schools/north-carolina-greensboro/2015.html,North Carolina-Greensboro,33,0.333,0,67.1,0.499,-2.63,-5.36,-4.36,69.4,70.8,96.43,107.53,
1598,2015,https://www.sports-reference.com//cbb/schools/north-carolina-state/2015.html,North Carolina State,36,0.611,1,64.5,0.493,8.3,5.8,9.72,70.1,65.8,114.41,92.84,
1599,2015,https://www.sports-reference.com//cbb/schools/north-carolina-wilmington/2015.html,North Carolina-Wilmington,32,0.563,0,67.9,0.486,0.82,-3.35,-1.92,70.0,68.8,98.99,101.33,
1600,2015,https://www.sports-reference.com//cbb/schools/north-carolina/2015.html,North Carolina,38,0.684,1,69.2,0.516,17.1,3.54,11.76,77.7,68.8,118.88,88.37,
1601,2015,https://www.sports-reference.com//cbb/schools/north-dakota-state/2015.html,North Dakota State,33,0.697,1,61.9,0.501,-5.08,3.36,-3.63,64.9,62.3,100.19,100.47,
1602,2015,https://www.sports-reference.com//cbb/schools/north-dakota/2015.html,North Dakota,30,0.267,0,68.2,0.491,-3.11,-9.05,-3.73,67.7,73.4,92.38,109.05,
1603,2015,https://www.sports-reference.com//cbb/schools/north-florida/2015.html,North Florida,35,0.657,1,67.7,0.553,4.01,-4.82,-5.94,75.7,68.1,104.56,104.53,
1604,2015,https://www.sports-reference.com//cbb/schools/north-texas/2015.html,North Texas,31,0.452,0,67.0,0.476,-3.87,-1.08,-0.71,65.3,68.2,95.35,101.78,
1605,2015,https://www.sports-reference.com//cbb/schools/northeastern/2015.html,Northeastern,35,0.657,1,63.5,0.545,0.68,1.35,-1.34,68.5,65.1,105.27,100.74,
1606,2015,https://www.sports-reference.com//cbb/schools/northern-arizona/2015.html,Northern Arizona,38,0.605,0,65.2,0.462,-2.08,-1.4,-4.13,68.6,67.3,97.76,101.50,
1607,2015,https://www.sports-reference.com//cbb/schools/northern-colorado/2015.html,Northern Colorado,30,0.5,0,64.1,0.536,2.28,-9.1,-6.21,74.7,73.4,104.99,114.21,
1608,2015,https://www.sports-reference.com//cbb/schools/northern-illinois/2015.html,Northern Illinois,30,0.467,0,64.0,0.477,-3.46,1.66,-0.14,65.7,66.3,99.27,101.16,
1609,2015,https://www.sports-reference.com//cbb/schools/northern-iowa/2015.html,Northern Iowa,35,0.886,1,57.4,0.559,0.88,11.66,2.0,65.2,54.6,114.08,91.53,11
1610,2015,https://www.sports-reference.com//cbb/schools/northern-kentucky/2015.html,Northern Kentucky,30,0.433,0,65.1,0.527,-2.84,-4.0,-4.49,70.6,69.3,99.26,108.00,
1611,2015,https://www.sports-reference.com//cbb/schools/northwestern-state/2015.html,Northwestern State,32,0.594,0,75.1,0.525,13.22,-18.71,-4.52,84.0,83.0,108.69,115.14,
1612,2015,https://www.sports-reference.com//cbb/schools/northwestern/2015.html,Northwestern,32,0.469,0,60.5,0.504,-0.42,6.53,7.2,63.5,64.6,106.44,97.07,
1613,2015,https://www.sports-reference.com//cbb/schools/notre-dame/2015.html,Notre Dame,38,0.842,1,63.7,0.583,14.99,4.24,7.02,78.0,65.8,125.66,96.07,8
1614,2015,https://www.sports-reference.com//cbb/schools/oakland/2015.html,Oakland,33,0.485,0,66.7,0.532,7.38,-8.66,1.27,74.2,75.2,107.63,108.08,
1615,2015,https://www.sports-reference.com//cbb/schools/ohio-state/2015.html,Ohio State,35,0.686,1,66.0,0.542,11.93,7.76,7.37,75.3,63.0,117.43,88.45,
1616,2015,https://www.sports-reference.com//cbb/schools/ohio/2015.html,Ohio,30,0.333,0,67.2,0.498,0.46,-4.61,0.45,67.6,72.2,99.48,104.87,
1617,2015,https://www.sports-reference.com//cbb/schools/oklahoma-state/2015.html,Oklahoma State,32,0.563,1,64.6,0.507,5.43,7.52,9.63,67.5,62.8,110.98,90.93,
1618,2015,https://www.sports-reference.com//cbb/schools/oklahoma/2015.html,Oklahoma,35,0.686,1,67.4,0.493,9.42,9.23,9.94,71.5,62.7,111.92,83.84,13
1619,2015,https://www.sports-reference.com//cbb/schools/old-dominion/2015.html,Old Dominion,35,0.771,0,61.1,0.486,-2.89,10.57,-0.15,64.9,57.1,104.82,91.78,
1620,2015,https://www.sports-reference.com//cbb/schools/oral-roberts/2015.html,Oral Roberts,34,0.559,0,66.4,0.484,1.22,-5.05,-1.99,69.9,68.9,102.26,107.06,
1621,2015,https://www.sports-reference.com//cbb/schools/oregon-state/2015.html,Oregon State,31,0.548,0,62.1,0.472,-6.19,12.12,4.97,60.9,59.2,98.97,89.45,
1622,2015,https://www.sports-reference.com//cbb/schools/oregon/2015.html,Oregon,36,0.722,1,68.0,0.524,10.74,0.68,7.65,75.4,70.8,113.42,96.07,
1623,2015,https://www.sports-reference.com//cbb/schools/pacific/2015.html,Pacific,31,0.387,0,62.0,0.479,-2.58,-0.6,3.31,64.4,68.2,100.90,105.59,
1624,2015,https://www.sports-reference.com//cbb/schools/penn-state/2015.html,Penn State,34,0.529,0,65.8,0.48,3.7,4.08,7.1,66.9,66.2,104.68,92.07,
1625,2015,https://www.sports-reference.com//cbb/schools/pennsylvania/2015.html,Pennsylvania,28,0.321,0,63.1,0.491,-6.13,-2.19,-1.36,60.3,67.2,93.77,106.06,
1626,2015,https://www.sports-reference.com//cbb/schools/pepperdine/2015.html,Pepperdine,32,0.563,0,64.2,0.466,-2.97,6.83,2.8,63.1,61.6,98.69,92.45,
1627,2015,https://www.sports-reference.com//cbb/schools/pittsburgh/2015.html,Pittsburgh,34,0.559,0,61.2,0.491,2.98,5.47,7.36,67.0,65.6,112.18,98.63,
1628,2015,https://www.sports-reference.com//cbb/schools/portland-state/2015.html,Portland State,29,0.517,0,67.2,0.498,-1.17,-6.58,-4.86,71.8,72.3,97.86,108.56,
1629,2015,https://www.sports-reference.com//cbb/schools/portland/2015.html,Portland,33,0.515,0,64.6,0.503,3.85,-0.79,2.67,70.2,68.3,107.02,101.56,
1630,2015,https://www.sports-reference.com//cbb/schools/prairie-view/2015.html,Prairie View,33,0.455,0,69.2,0.473,-3.0,-7.86,-8.2,67.0,69.1,91.77,107.36,
1631,2015,https://www.sports-reference.com//cbb/schools/presbyterian/2015.html,Presbyterian,32,0.313,0,63.3,0.489,-10.5,-5.76,-4.51,61.8,69.2,90.83,114.99,
1632,2015,https://www.sports-reference.com//cbb/schools/princeton/2015.html,Princeton,31,0.533,0,65.0,0.549,0.5,-1.84,-2.92,66.6,63.6,103.57,104.52,
1633,2015,https://www.sports-reference.com//cbb/schools/providence/2015.html,Providence,34,0.647,1,65.7,0.484,7.44,6.27,9.5,69.7,65.5,111.12,90.20,
1634,2015,https://www.sports-reference.com//cbb/schools/purdue/2015.html,Purdue,34,0.618,1,64.9,0.502,6.22,6.71,7.64,69.9,64.6,109.94,89.94,
1635,2015,https://www.sports-reference.com//cbb/schools/quinnipiac/2015.html,Quinnipiac,30,0.5,0,66.4,0.44,1.85,-3.31,-3.66,69.7,67.5,99.91,101.17,
1636,2015,https://www.sports-reference.com//cbb/schools/radford/2015.html,Radford,34,0.647,0,66.1,0.513,-0.09,-3.8,-5.53,72.8,67.7,100.74,105.63,
1637,2015,https://www.sports-reference.com//cbb/schools/rhode-island/2015.html,Rhode Island,33,0.697,0,66.5,0.491,1.51,7.8,2.87,67.6,60.2,102.56,88.05,
1638,2015,https://www.sports-reference.com//cbb/schools/rice/2015.html,Rice,32,0.375,0,62.8,0.51,-2.96,0.1,-0.79,64.1,65.8,99.44,103.00,
1639,2015,https://www.sports-reference.com//cbb/schools/richmond/2015.html,Richmond,35,0.6,0,61.9,0.521,1.02,7.64,3.77,66.1,61.2,107.94,93.52,
1640,2015,https://www.sports-reference.com//cbb/schools/rider/2015.html,Rider,33,0.636,0,64.6,0.494,-2.92,1.32,-3.11,65.2,63.7,98.23,99.78,
1641,2015,https://www.sports-reference.com//cbb/schools/robert-morris/2015.html,Robert Morris,35,0.571,1,66.7,0.501,-1.1,-1.92,-3.5,69.0,68.5,99.77,102.91,
1642,2015,https://www.sports-reference.com//cbb/schools/rutgers/2015.html,Rutgers,32,0.313,0,64.9,0.436,-3.19,3.43,8.11,59.3,67.2,96.97,95.70,
1643,2015,https://www.sports-reference.com//cbb/schools/sacramento-state/2015.html,Sacramento State,33,0.636,0,63.5,0.547,-1.58,-3.03,-5.45,71.0,68.2,104.38,109.54,
1644,2015,https://www.sports-reference.com//cbb/schools/sacred-heart/2015.html,Sacred Heart,32,0.469,0,69.2,0.502,3.09,-10.44,-5.97,73.8,74.0,98.58,108.21,
1645,2015,https://www.sports-reference.com//cbb/schools/saint-francis-pa/2015.html,Saint Francis (PA),32,0.5,0,63.8,0.506,-6.1,0.41,-4.97,64.4,64.1,96.24,104.18,
1646,2015,https://www.sports-reference.com//cbb/schools/saint-josephs/2015.html,Saint Joseph's,31,0.419,0,64.1,0.453,-3.37,3.14,2.58,61.7,64.5,97.24,96.28,
1647,2015,https://www.sports-reference.com//cbb/schools/saint-louis/2015.html,Saint Louis,32,0.344,0,63.7,0.465,-6.26,0.89,2.43,59.8,66.3,94.26,101.94,
1648,2015,https://www.sports-reference.com//cbb/schools/saint-marys-ca/2015.html,Saint Mary's (CA),31,0.677,0,62.5,0.526,3.88,4.8,3.78,69.1,64.0,110.57,96.64,
1649,2015,https://www.sports-reference.com//cbb/schools/saint-peters/2015.html,Saint Peter's,34,0.471,0,61.4,0.469,-7.79,4.84,-3.92,61.2,60.2,96.73,100.06,
1650,2015,https://www.sports-reference.com//cbb/schools/sam-houston-state/2015.html,Sam Houston State,35,0.743,0,67.3,0.496,-1.15,4.12,-6.03,74.1,60.0,100.08,93.97,
1651,2015,https://www.sports-reference.com//cbb/schools/samford/2015.html,Samford,32,0.406,0,67.2,0.502,-1.86,-7.55,-5.57,69.3,71.9,96.77,109.54,
1652,2015,https://www.sports-reference.com//cbb/schools/san-diego-state/2015.html,San Diego State,36,0.75,1,60.8,0.467,-2.5,14.31,4.24,61.8,53.9,103.15,83.71,
1653,2015,https://www.sports-reference.com//cbb/schools/san-diego/2015.html,San Diego,31,0.484,0,63.3,0.48,-1.33,6.36,3.47,64.7,62.9,101.37,93.42,
1654,2015,https://www.sports-reference.com//cbb/schools/san-francisco/2015.html,San Francisco,32,0.438,0,65.6,0.51,2.7,0.38,2.83,69.2,67.7,103.90,98.88,
1655,2015,https://www.sports-reference.com//cbb/schools/san-jose-state/2015.html,San Jose State,30,0.067,0,64.3,0.418,-12.84,-3.38,1.92,53.7,69.5,83.98,108.02,
1656,2015,https://www.sports-reference.com//cbb/schools/santa-clara/2015.html,Santa Clara,32,0.438,0,61.3,0.491,-2.55,2.17,4.12,63.3,66.8,104.12,104.31,
1657,2015,https://www.sports-reference.com//cbb/schools/savannah-state/2015.html,Savannah State,31,0.29,0,67.2,0.442,-13.88,-4.29,-6.27,56.7,66.8,80.84,106.42,
1658,2015,https://www.sports-reference.com//cbb/schools/seattle/2015.html,Seattle,34,0.529,0,62.1,0.513,-6.92,1.07,-4.69,62.4,61.6,95.37,102.50,
1659,2015,https://www.sports-reference.com//cbb/schools/seton-hall/2015.html,Seton Hall,31,0.516,0,66.0,0.482,5.38,2.56,7.56,68.4,68.0,108.16,95.73,
1660,2015,https://www.sports-reference.com//cbb/schools/siena/2015.html,Siena,31,0.355,0,66.9,0.475,1.63,-8.56,-2.9,69.8,73.8,101.83,111.07,
1661,2015,https://www.sports-reference.com//cbb/schools/south-alabama/2015.html,South Alabama,33,0.364,0,68.5,0.479,1.0,-10.46,-3.04,68.9,73.9,96.96,109.95,
1662,2015,https://www.sports-reference.com//cbb/schools/south-carolina-state/2015.html,South Carolina State,33,0.333,0,65.0,0.432,-11.59,-5.78,-7.46,59.5,66.8,84.47,108.85,
1663,2015,https://www.sports-reference.com//cbb/schools/south-carolina-upstate/2015.html,South Carolina Upstate,36,0.667,0,64.9,0.51,-2.78,0.5,-7.5,71.6,61.1,100.27,102.26,
1664,2015,https://www.sports-reference.com//cbb/schools/south-carolina/2015.html,South Carolina,33,0.515,0,65.3,0.454,1.73,8.82,8.24,65.0,62.0,104.89,89.06,
1665,2015,https://www.sports-reference.com//cbb/schools/south-dakota-state/2015.html,South Dakota State,35,0.686,0,66.6,0.525,3.71,-0.39,-3.23,73.5,65.1,105.47,99.12,
1666,2015,https://www.sports-reference.com//cbb/schools/south-dakota/2015.html,South Dakota,33,0.515,0,65.8,0.477,0.38,-5.27,-3.48,70.0,70.1,99.88,106.10,
1667,2015,https://www.sports-reference.com//cbb/schools/south-florida/2015.html,South Florida,32,0.281,0,64.4,0.473,-3.49,-1.47,2.56,61.6,68.4,96.88,103.56,
1668,2015,https://www.sports-reference.com//cbb/schools/southeast-missouri-state/2015.html,Southeast Missouri State,30,0.433,0,67.2,0.496,-0.92,-4.31,-3.73,69.6,68.8,97.89,104.92,
1669,2015,https://www.sports-reference.com//cbb/schools/southeastern-louisiana/2015.html,Southeastern Louisiana,32,0.281,0,68.4,0.511,-4.47,-6.51,-6.14,68.3,72.6,92.47,106.93,
1670,2015,https://www.sports-reference.com//cbb/schools/southern-california/2015.html,Southern California,32,0.375,0,68.8,0.468,2.93,-0.77,6.15,67.0,71.0,99.96,95.70,
1671,2015,https://www.sports-reference.com//cbb/schools/southern-illinois-edwardsville/2015.html,SIU Edwardsville,28,0.429,0,67.3,0.495,-3.9,-3.38,-4.54,68.2,67.3,92.95,102.95,
1672,2015,https://www.sports-reference.com//cbb/schools/southern-illinois/2015.html,Southern Illinois,33,0.364,0,61.7,0.461,-6.29,2.81,-0.6,59.6,61.9,95.96,100.71,
1673,2015,https://www.sports-reference.com//cbb/schools/southern-methodist/2015.html,Southern Methodist,34,0.794,1,63.3,0.517,4.59,8.35,3.57,69.1,59.8,112.10,91.14,
1674,2015,https://www.sports-reference.com//cbb/schools/southern-mississippi/2015.html,Southern Mississippi,29,0.31,0,63.0,0.493,-7.84,-2.19,-0.06,60.1,68.2,93.89,108.88,
1675,2015,https://www.sports-reference.com//cbb/schools/southern-utah/2015.html,Southern Utah,29,0.345,0,68.0,0.524,-1.79,-10.2,-5.48,69.3,74.0,94.68,111.02,
1676,2015,https://www.sports-reference.com//cbb/schools/southern/2015.html,Southern,35,0.514,0,66.3,0.462,-8.67,-1.27,-8.23,64.5,63.6,88.03,101.30,
1677,2015,https://www.sports-reference.com//cbb/schools/st-bonaventure/2015.html,St. Bonaventure,31,0.581,0,65.1,0.471,1.24,2.69,1.34,67.3,64.7,102.43,96.24,
1678,2015,https://www.sports-reference.com//cbb/schools/st-francis-ny/2015.html,St. Francis (NY),35,0.657,0,65.7,0.466,-1.69,-0.45,-6.2,69.1,64.6,99.95,101.50,
1679,2015,https://www.sports-reference.com//cbb/schools/st-johns-ny/2015.html,St. John's (NY),33,0.636,1,67.6,0.494,7.19,4.66,9.04,71.0,67.9,109.51,91.06,
1680,2015,https://www.sports-reference.com//cbb/schools/stanford/2015.html,Stanford,37,0.649,0,65.5,0.494,8.6,3.73,7.33,72.3,67.3,112.77,93.28,
1681,2015,https://www.sports-reference.com//cbb/schools/stephen-f-austin/2015.html,Stephen F. Austin,34,0.853,1,68.0,0.557,7.22,1.39,-4.2,78.6,64.4,110.65,97.33,
1682,2015,https://www.sports-reference.com//cbb/schools/stetson/2015.html,Stetson,31,0.29,0,67.2,0.49,-5.98,-10.24,-6.68,66.6,73.9,91.53,114.10,
1683,2015,https://www.sports-reference.com//cbb/schools/stony-brook/2015.html,Stony Brook,35,0.657,0,63.6,0.465,-2.49,2.46,-4.03,65.4,60.1,99.78,98.24,
1684,2015,https://www.sports-reference.com//cbb/schools/syracuse/2015.html,Syracuse,31,0.581,0,66.1,0.474,4.6,7.31,7.68,67.6,63.4,106.39,87.81,
1685,2015,https://www.sports-reference.com//cbb/schools/temple/2015.html,Temple,37,0.703,0,65.1,0.442,1.69,6.51,3.52,65.8,61.2,103.63,90.11,
1686,2015,https://www.sports-reference.com//cbb/schools/tennessee-martin/2015.html,Tennessee-Martin,34,0.618,0,63.3,0.538,-0.72,-1.39,-3.9,70.3,65.4,105.44,107.08,
1687,2015,https://www.sports-reference.com//cbb/schools/tennessee-state/2015.html,Tennessee State,31,0.161,0,64.7,0.45,-12.02,-2.91,-2.38,57.8,68.1,85.46,107.46,
1688,2015,https://www.sports-reference.com//cbb/schools/tennessee-tech/2015.html,Tennessee Tech,30,0.4,0,67.7,0.49,0.02,-6.51,-3.99,70.6,69.8,99.49,108.34,
1689,2015,https://www.sports-reference.com//cbb/schools/tennessee/2015.html,Tennessee,32,0.5,0,61.2,0.482,0.17,7.06,8.16,63.3,64.2,108.51,97.09,
1690,2015,https://www.sports-reference.com//cbb/schools/texas-am-corpus-christi/2015.html,Texas A&M-Corpus Christi,34,0.588,0,64.2,0.495,-5.66,0.08,-6.43,66.6,64.5,96.80,103.98,
1691,2015,https://www.sports-reference.com//cbb/schools/texas-am/2015.html,Texas A&M,33,0.636,0,64.3,0.504,3.69,7.04,5.91,67.8,62.9,108.45,91.69,
1692,2015,https://www.sports-reference.com//cbb/schools/texas-arlington/2015.html,Texas-Arlington,31,0.516,0,70.2,0.497,3.4,-6.99,-2.76,71.6,71.2,98.88,103.02,
1693,2015,https://www.sports-reference.com//cbb/schools/texas-christian/2015.html,Texas Christian,33,0.545,0,64.7,0.479,3.86,7.24,5.32,68.2,62.4,107.99,90.73,
1694,2015,https://www.sports-reference.com//cbb/schools/texas-el-paso/2015.html,Texas-El Paso,33,0.667,0,65.4,0.52,1.26,3.62,-0.51,69.2,63.8,104.70,96.00,
1695,2015,https://www.sports-reference.com//cbb/schools/texas-pan-american/2015.html,Texas-Rio Grande Valley,31,0.323,0,65.0,0.461,-8.97,-5.49,-4.68,62.2,70.3,89.01,110.22,
1696,2015,https://www.sports-reference.com//cbb/schools/texas-san-antonio/2015.html,Texas-San Antonio,30,0.467,0,66.9,0.478,2.15,-5.47,-2.61,70.7,70.4,103.18,107.11,
1697,2015,https://www.sports-reference.com//cbb/schools/texas-southern/2015.html,Texas Southern,35,0.629,1,64.5,0.495,-1.74,-4.23,-6.09,68.3,68.2,98.51,106.17,
1698,2015,https://www.sports-reference.com//cbb/schools/texas-state/2015.html,Texas State,31,0.452,0,63.4,0.452,-9.92,4.67,-3.36,61.5,59.8,89.58,96.76,
1699,2015,https://www.sports-reference.com//cbb/schools/texas-tech/2015.html,Texas Tech,32,0.406,0,63.0,0.457,-2.62,6.38,7.2,60.9,64.3,101.32,95.90,
1700,2015,https://www.sports-reference.com//cbb/schools/texas/2015.html,Texas,34,0.588,1,62.9,0.491,5.33,10.83,9.07,67.4,60.3,111.91,86.80,
1701,2015,https://www.sports-reference.com//cbb/schools/toledo/2015.html,Toledo,33,0.606,0,67.2,0.523,7.95,-3.09,0.62,75.2,71.0,110.30,102.25,
1702,2015,https://www.sports-reference.com//cbb/schools/towson/2015.html,Towson,32,0.375,0,61.6,0.451,-6.37,-0.66,-3.8,63.6,65.0,96.29,106.43,
1703,2015,https://www.sports-reference.com//cbb/schools/troy/2015.html,Troy,29,0.345,0,66.6,0.492,-3.79,-4.93,-5.09,67.1,69.4,96.24,107.80,
1704,2015,https://www.sports-reference.com//cbb/schools/tulane/2015.html,Tulane,31,0.484,0,63.6,0.47,-2.68,1.17,0.32,63.6,64.0,99.12,100.34,
1705,2015,https://www.sports-reference.com//cbb/schools/tulsa/2015.html,Tulsa,34,0.676,0,64.1,0.468,-0.98,7.64,2.81,64.4,60.7,101.48,90.66,
1706,2015,https://www.sports-reference.com//cbb/schools/ucla/2015.html,UCLA,36,0.611,1,67.3,0.496,8.94,3.14,8.27,71.9,68.1,111.83,93.60,
1707,2015,https://www.sports-reference.com//cbb/schools/utah-state/2015.html,Utah State,31,0.581,0,63.0,0.525,1.17,1.74,0.28,66.6,63.6,104.44,98.89,
1708,2015,https://www.sports-reference.com//cbb/schools/utah-valley/2015.html,Utah Valley,30,0.367,0,62.5,0.455,-11.86,-0.86,-4.87,58.6,64.1,88.38,107.11,
1709,2015,https://www.sports-reference.com//cbb/schools/utah/2015.html,Utah,35,0.743,1,62.6,0.557,6.09,14.89,7.42,71.3,57.1,117.26,84.60,19
1710,2015,https://www.sports-reference.com//cbb/schools/valparaiso/2015.html,Valparaiso,34,0.824,1,63.8,0.52,-0.19,6.48,-2.0,69.6,59.4,103.81,93.08,
1711,2015,https://www.sports-reference.com//cbb/schools/vanderbilt/2015.html,Vanderbilt,35,0.6,0,63.5,0.544,7.49,4.4,6.22,70.6,64.3,115.16,96.26,
